,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,user_session,user_response,user_id,database_id
192,0.521,0.566,9,-7.441,1,0.0329,0.0747,0.0,0.244,0.654,149.855,2,1,1,5bb7ac9a0c27ee4c381ddbd7
193,0.598,0.653,9,-5.407,1,0.0322,0.356,0.0,0.0822,0.716,123.504,2,0,1,5bb7ac9a0c27ee4c381ddbf1
194,0.456,0.905,7,-1.405,0,0.0737,0.000263,0.899,0.0954,0.084,128.078,2,1,1,5bb7ac910c27ee4c381dd92c
195,0.554,0.851,6,-10.526,0,0.0334,0.006,0.0242,0.405,0.96,128.103,2,0,1,5bb7ac8d0c27ee4c381dd7dc
196,0.482,0.739,7,-5.476,1,0.0342,0.422,1.87e-05,0.468,0.613,155.932,2,1,1,5bb7ac8c0c27ee4c381dd789
197,0.52,0.333,2,-11.508,1,0.0302,0.816,0.0,0.188,0.198,74.165,2,1,1,5bb7ac8a0c27ee4c381dd6fa
198,0.801,0.928,11,-9.257,1,0.104,0.0199,0.913,0.0823,0.499,126.986,2,0,1,5bb7ac950c27ee4c381dda39
199,0.423,0.881,11,-8.357,0,0.0522,0.0647,0.591,0.0939,0.178,119.943,2,0,1,5bb7ac890c27ee4c381dd6d2
200,0.557,0.711,11,-7.322,1,0.0275,0.162,1.18e-06,0.0647,0.59,127.865,2,0,1,5bb7ac930c27ee4c381dd9cc
201,0.631,0.74,0,-10.22,0,0.0452,0.303,0.00132,0.136,0.91,97.0,2,0,1,5bb7ac920c27ee4c381dd96c
202,0.462,0.91,0,-6.329,1,0.0876,0.00871,0.534,0.0522,0.173,149.248,2,1,1,5bb7ac900c27ee4c381dd8f3
203,0.677,0.847,3,-7.382,0,0.115,0.319,0.218,0.661,0.891,203.844,2,1,1,5bb7ac8e0c27ee4c381dd817
204,0.274,0.217,6,-21.097,0,0.0603,0.553,0.0234,0.367,0.165,64.474,2,0,1,5bb7ac910c27ee4c381dd932
205,0.38,0.942,11,-4.001,0,0.0749,0.00189,0.00963,0.115,0.287,167.962,2,0,1,5bb7ac8f0c27ee4c381dd88e
206,0.715,0.505,8,-4.904,1,0.0303,0.0851,8.44e-05,0.0855,0.836,125.006,2,0,1,5bb7ac930c27ee4c381dd9ca
207,0.43,0.517,11,-8.479,0,0.0304,0.249,0.0,0.324,0.233,79.171,2,0,1,5bb7ac960c27ee4c381dda92
208,0.475,0.911,8,-6.811,1,0.111,0.248,0.0,0.48,0.458,171.448,2,0,1,5bb7ac8f0c27ee4c381dd88d
209,0.585,0.694,10,-6.6,1,0.18,0.335,0.0,0.593,0.927,97.971,2,1,1,5bb7ac890c27ee4c381dd6ab
210,0.226,0.959,7,-14.256,0,0.0583,5.1e-06,0.933,0.111,0.128,144.331,2,0,1,5bb7ac8f0c27ee4c381dd8a4
211,0.398,0.807,4,-8.141,0,0.0443,0.0824,0.0,0.295,0.734,84.101,2,0,1,5bb7ac960c27ee4c381ddab2
212,0.912,0.781,7,-7.018,0,0.0444,0.074,0.762,0.348,0.89,119.978,2,0,1,5bb7ac8e0c27ee4c381dd826
213,0.732,0.673,9,-4.331,1,0.18,0.102,0.0,0.258,0.294,127.063,2,1,1,5bb7ac9b0c27ee4c381ddc3f
214,0.719,0.724,11,-7.743,1,0.0276,0.189,0.000367,0.112,0.395,114.966,2,1,1,5bb7ac8a0c27ee4c381dd714
215,0.577,0.736,9,-6.486,1,0.121,0.038,0.0,0.112,0.517,75.106,2,1,1,5bb7ac990c27ee4c381ddba5
216,0.583,0.935,2,-5.653,1,0.106,0.179,2.12e-06,0.82,0.411,105.702,2,0,1,5bb7ac990c27ee4c381ddb86
217,0.182,0.894,2,-6.226,0,0.09,0.000236,0.131,0.674,0.455,176.578,2,0,1,5bb7ac890c27ee4c381dd6b9
218,0.611,0.592,8,-8.235,0,0.0392,0.547,0.00144,0.123,0.327,131.862,2,1,1,5bb7ac9b0c27ee4c381ddc2b
219,0.701,0.651,1,-5.699,0,0.14,0.0211,0.0,0.239,0.862,172.093,2,1,1,5bb7ac9a0c27ee4c381ddbac
220,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,2,1,1,5bb7ac8b0c27ee4c381dd760
221,0.542,0.251,5,-12.054,1,0.0276,0.9,0.000234,0.1,0.269,100.036,2,1,1,5bb7ac990c27ee4c381ddb5f
222,0.65,0.642,2,-6.253,0,0.256,0.156,0.0,0.365,0.589,171.754,2,1,1,5bb7ac980c27ee4c381ddb1f
223,0.653,0.868,11,-4.695,0,0.0391,0.0148,0.0,0.47,0.288,100.012,2,0,1,5bb7ac930c27ee4c381dd99b
224,0.541,0.708,7,-6.644,1,0.0759,0.0167,0.354,0.279,0.57,132.649,2,0,1,5bb7ac910c27ee4c381dd930
225,0.465,0.292,8,-16.026,1,0.0418,0.186,0.0125,0.0804,0.329,148.442,2,1,1,5bb7ac8a0c27ee4c381dd707
226,0.358,0.564,10,-6.381,1,0.0863,0.775,0.0,0.106,0.37,65.977,1,0,2,5bb7ac930c27ee4c381dd9c3
227,0.663,0.72,3,-5.497,1,0.0331,0.00212,0.0,0.358,0.608,135.342,1,1,2,5bb7ac970c27ee4c381ddaf6
228,0.541,0.708,7,-6.644,1,0.0759,0.0167,0.354,0.279,0.57,132.649,1,0,2,5bb7ac910c27ee4c381dd930
229,0.153,0.778,4,-9.89,0,0.061,0.00893,0.903,0.403,0.0975,136.3,1,0,2,5bb7ac8a0c27ee4c381dd6f3
230,0.76,0.635,7,-5.73,1,0.0767,0.303,0.0,0.143,0.701,136.97,1,0,2,5bb7ac8f0c27ee4c381dd87d
231,0.653,0.803,2,-5.834,1,0.0419,0.0983,0.07,0.0685,0.602,131.034,1,1,2,5bb7ac8e0c27ee4c381dd80e
232,0.687,0.583,4,-9.68,1,0.0372,0.00249,0.0218,0.0737,0.721,127.506,1,0,2,5bb7ac8f0c27ee4c381dd89a
233,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,1,1,2,5bb7ac8c0c27ee4c381dd785
234,0.88,0.55,1,-8.591,1,0.0829,0.00499,0.142,0.267,0.531,123.002,1,1,2,5bb7ac8d0c27ee4c381dd7c5
235,0.736,0.937,0,-4.0,1,0.159,0.152,0.0,0.879,0.731,120.03,1,0,2,5bb7ac990c27ee4c381ddb8c
236,0.702,0.826,6,-2.786,0,0.0447,0.0112,0.000159,0.0758,0.942,125.071,1,0,2,5bb7ac930c27ee4c381dd9a0
237,0.757,0.711,1,-4.643,0,0.0349,0.36,0.0,0.121,0.817,139.962,1,0,2,5bb7ac940c27ee4c381dd9e8
238,0.695,0.614,6,-8.382,1,0.0344,0.0796,0.00229,0.364,0.493,121.975,1,0,2,5bb7ac930c27ee4c381dd9a4
239,0.36,0.548,3,-12.938,0,0.0468,0.328,0.217,0.971,0.244,121.801,1,0,2,5bb7ac900c27ee4c381dd8bd
240,0.658,0.942,0,-1.99,1,0.122,0.0134,0.0,0.108,0.65,133.007,1,0,2,5bb7ac8a0c27ee4c381dd6e9
241,0.626,0.457,8,-9.091,0,0.0339,0.0876,7.72e-05,0.0801,0.223,149.99,1,1,2,5bb7ac890c27ee4c381dd69e
242,0.492,0.887,9,-5.116,1,0.0441,0.000116,0.000777,0.126,0.423,148.04,1,0,2,5bb7ac900c27ee4c381dd8d7
243,0.479,0.477,11,-6.886,1,0.0363,0.127,0.0,0.15,0.127,151.97,1,1,2,5bb7ac9a0c27ee4c381ddbd6
244,0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,1,0,2,5bb7ac900c27ee4c381dd8dd
245,0.397,0.557,9,-4.333,0,0.0332,0.0403,0.0,0.0811,0.351,155.884,1,0,2,5bb7ac930c27ee4c381dd9aa
246,0.498,0.242,9,-12.238,1,0.0257,0.835,0.536,0.133,0.312,153.744,1,0,2,5bb7ac890c27ee4c381dd6a7
247,0.547,0.527,7,-10.091,1,0.0527,0.567,5.92e-06,0.303,0.515,143.869,1,0,2,5bb7ac940c27ee4c381dda00
248,0.441,0.344,4,-9.799,1,0.0299,0.386,0.000277,0.917,0.111,87.588,1,0,2,5bb7ac890c27ee4c381dd69f
249,0.61,0.165,8,-14.659,1,0.0502,0.981,0.000544,0.134,0.258,102.68,1,1,2,5bb7ac890c27ee4c381dd6a1
250,0.814,0.686,6,-12.172,0,0.0342,0.219,0.00386,0.155,0.779,106.68,1,0,2,5bb7ac900c27ee4c381dd8b0
251,0.588,0.111,9,-15.814,0,0.0292,0.942,0.0413,0.0899,0.131,98.018,1,0,2,5bb7ac8a0c27ee4c381dd715
252,0.365,0.43,4,-11.465,1,0.0352,0.768,0.797,0.116,0.786,150.64,1,0,2,5bb7ac9c0c27ee4c381ddc55
253,0.474,0.498,8,-10.146,1,0.0302,0.725,0.0,0.0852,0.759,100.93,1,0,2,5bb7ac910c27ee4c381dd93e
254,0.496,0.315,5,-19.776,1,0.036,0.89,0.91,0.0616,0.457,103.336,1,0,2,5bb7ac9c0c27ee4c381ddc5d
255,0.675,0.885,1,-4.432,0,0.0436,0.217,0.0,0.086,0.768,97.03,1,1,2,5bb7ac890c27ee4c381dd6a5
256,0.641,0.917,1,-5.496,0,0.0888,0.565,3.81e-05,0.236,0.856,101.787,1,0,2,5bb7ac8f0c27ee4c381dd868
257,0.836,0.809,4,-8.062,0,0.205,0.702,8.45e-05,0.0894,0.902,97.016,1,0,2,5bb7ac920c27ee4c381dd976
258,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,1,1,2,5bb7ac990c27ee4c381ddb9f
259,0.484,0.192,2,-15.378,1,0.0465,0.991,0.908,0.106,0.0559,100.084,1,0,2,5bb7ac9a0c27ee4c381ddbe6
260,0.41,0.568,2,-11.673,1,0.0346,0.387,0.102,0.389,0.644,103.026,1,0,2,5bb7ac910c27ee4c381dd919
261,0.588,0.812,5,-4.172,1,0.0429,0.0171,0.0,0.111,0.512,97.98,1,1,2,5bb7ac940c27ee4c381dd9ea
262,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,1,1,2,5bb7ac980c27ee4c381ddb42
263,0.572,0.91,11,-5.409,0,0.0421,2.97e-05,0.000249,0.089,0.34,99.987,1,1,2,5bb7ac9b0c27ee4c381ddbfc
264,0.69,0.902,6,-4.269,0,0.0407,0.112,0.0,0.175,0.786,92.988,1,0,2,5bb7ac9a0c27ee4c381ddbdb
265,0.788,0.525,9,-6.112,1,0.0572,0.113,0.0,0.0845,0.668,103.985,1,0,2,5bb7ac910c27ee4c381dd944
266,0.708,0.709,9,-7.555,1,0.0472,0.582,0.000516,0.0717,0.962,96.046,1,0,2,5bb7ac990c27ee4c381ddb70
267,0.258,0.997,11,-4.197,1,0.122,2.47e-05,0.793,0.358,0.0691,92.421,1,0,2,5bb7ac8f0c27ee4c381dd8a2
268,0.9,0.367,11,-16.935,1,0.177,0.00482,0.857,0.0835,0.386,127.02,2,0,2,5bb7ac8d0c27ee4c381dd7c7
269,0.34,0.976,9,-4.782,1,0.0912,0.00649,0.00643,0.123,0.669,144.737,2,0,2,5bb7ac8b0c27ee4c381dd73b
270,0.662,0.693,3,-4.298,1,0.0698,0.134,0.0,0.145,0.655,86.009,2,1,2,5bb7ac980c27ee4c381ddb56
271,0.258,0.994,9,-4.625,1,0.231,0.000273,0.00889,0.417,0.157,161.902,2,0,2,5bb7ac900c27ee4c381dd8e4
272,0.717,0.881,4,-6.901,1,0.0685,0.027,0.875,0.0678,0.683,151.833,2,0,2,5bb7ac8b0c27ee4c381dd72a
273,0.691,0.872,0,-5.857,1,0.0736,0.0211,0.0,0.328,0.417,95.985,2,1,2,5bb7ac940c27ee4c381dd9fc
274,0.466,0.747,4,-4.838,0,0.0795,0.417,9.76e-06,0.107,0.43,92.161,2,1,2,5bb7ac8c0c27ee4c381dd77f
275,0.751,0.5,5,-7.921,0,0.0304,0.315,0.000206,0.0792,0.963,98.384,2,0,2,5bb7ac8a0c27ee4c381dd712
276,0.356,0.354,0,-14.325,1,0.0415,0.623,0.904,0.0975,0.219,116.248,2,0,2,5bb7ac950c27ee4c381dda3e
277,0.912,0.781,7,-7.018,0,0.0444,0.074,0.762,0.348,0.89,119.978,2,0,2,5bb7ac8e0c27ee4c381dd826
278,0.522,0.0471,5,-14.708,1,0.0381,0.864,0.00158,0.124,0.224,143.262,2,1,2,5bb7ac990c27ee4c381ddb9d
279,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,2,0,2,5bb7ac900c27ee4c381dd8d1
280,0.783,0.693,9,-5.056,1,0.027,0.622,8.3e-06,0.109,0.528,106.991,2,1,2,5bb7ac9a0c27ee4c381ddbd4
281,0.505,0.366,5,-9.197,1,0.025,0.353,1.39e-05,0.124,0.115,100.533,2,0,2,5bb7ac960c27ee4c381dda8b
282,0.659,0.588,6,-9.262,0,0.03,0.413,0.159,0.112,0.561,143.021,2,0,2,5bb7ac8a0c27ee4c381dd70d
283,0.827,0.407,9,-13.707,0,0.0604,0.0569,0.524,0.109,0.0808,124.009,2,0,2,5bb7ac8d0c27ee4c381dd7c0
284,0.611,0.902,9,-7.975,0,0.0314,0.00328,0.729,0.941,0.503,135.984,2,0,2,5bb7ac9b0c27ee4c381ddc2a
285,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0112,0.183,0.261,130.969,2,1,2,5bb7ac900c27ee4c381dd8d2
286,0.646,0.908,11,-4.68,0,0.0988,0.419,1.57e-06,0.381,0.881,104.238,2,0,2,5bb7ac920c27ee4c381dd946
287,0.694,0.652,7,-5.278,0,0.445,0.391,0.0,0.32,0.721,180.432,2,1,2,5bb7ac8c0c27ee4c381dd79f
288,0.214,0.947,4,-5.053,1,0.0507,0.000552,0.00352,0.238,0.483,170.616,2,0,2,5bb7ac900c27ee4c381dd8c0
289,0.434,0.438,2,-14.67,1,0.0326,0.598,0.000181,0.826,0.367,92.001,2,1,2,5bb7ac890c27ee4c381dd6a4
290,0.668,0.816,9,-3.708,0,0.0322,0.0311,2.47e-05,0.195,0.55,129.975,2,0,2,5bb7ac930c27ee4c381dd9b0
291,0.226,0.959,7,-14.256,0,0.0583,5.1e-06,0.933,0.111,0.128,144.331,2,0,2,5bb7ac8f0c27ee4c381dd8a4
292,0.446,0.937,9,-0.029,0,0.0884,0.0143,0.0,0.388,0.556,155.122,2,1,2,5bb7ac920c27ee4c381dd98b
293,0.299,0.976,11,-4.442,1,0.207,6.09e-06,0.35,0.0487,0.0791,142.764,2,0,2,5bb7ac8c0c27ee4c381dd7ad
294,0.434,0.556,1,-6.905,0,0.0344,0.139,1.07e-05,0.113,0.251,111.987,2,0,2,5bb7ac8e0c27ee4c381dd82f
295,0.333,0.422,5,-15.171,0,0.0527,0.716,4.13e-05,0.0455,0.553,97.305,2,0,2,5bb7ac8d0c27ee4c381dd7dd
296,0.239,0.961,8,-6.695,1,0.128,9.44e-05,0.0619,0.964,0.182,176.343,2,0,2,5bb7ac940c27ee4c381dda1c
297,0.681,0.988,11,-3.641,0,0.046,0.347,8.33e-06,0.139,0.702,139.998,2,0,2,5bb7ac8b0c27ee4c381dd745
298,0.645,0.786,4,-4.248,0,0.0566,0.396,0.0,0.111,0.738,91.459,2,0,2,5bb7ac990c27ee4c381ddb6d
299,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,2,0,2,5bb7ac980c27ee4c381ddb31
300,0.522,0.883,2,-5.987,1,0.0313,0.000136,0.0348,0.182,0.828,150.014,2,0,2,5bb7ac970c27ee4c381ddae9
301,0.53,0.967,0,-2.108,1,0.0657,0.000507,0.205,0.0786,0.642,99.962,2,0,2,5bb7ac980c27ee4c381ddb33
302,0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,2,1,2,5bb7ac960c27ee4c381dda82
303,0.542,0.715,2,-7.505,1,0.051,0.346,0.782,0.109,0.961,128.661,2,0,2,5bb7ac8a0c27ee4c381dd711
304,0.794,0.82,11,-5.214,1,0.152,0.315,0.0,0.531,0.793,140.042,2,1,2,5bb7ac960c27ee4c381dda87
305,0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,2,0,2,5bb7ac900c27ee4c381dd8d3
306,0.571,0.836,10,-6.906,0,0.215,0.597,0.0108,0.106,0.526,93.641,2,0,2,5bb7ac890c27ee4c381dd6ae
307,0.244,0.107,3,-22.906,1,0.0348,0.979,0.869,0.159,0.0325,106.323,2,0,2,5bb7ac960c27ee4c381dda9f
308,0.171,0.998,9,-4.563,1,0.137,4.77e-06,0.0495,0.431,0.0352,126.862,2,0,2,5bb7ac8a0c27ee4c381dd6f5
309,0.811,0.833,5,-4.259,1,0.153,0.014,2.06e-05,0.0769,0.567,120.258,2,0,2,5bb7ac8c0c27ee4c381dd799
310,0.428,0.874,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708,1,0,3,5bb7ac910c27ee4c381dd906
311,0.501,0.991,7,-1.731,1,0.0996,2.46e-05,0.0,0.107,0.222,110.001,1,0,3,5bb7ac910c27ee4c381dd8fa
312,0.482,0.739,7,-5.476,1,0.0342,0.422,1.87e-05,0.468,0.613,155.932,1,0,3,5bb7ac8c0c27ee4c381dd789
313,0.637,0.961,11,-2.839,0,0.0509,0.0664,0.0167,0.104,0.356,134.97,1,0,3,5bb7ac8b0c27ee4c381dd72e
314,0.519,0.908,1,-4.002,1,0.0859,0.00203,0.91,0.494,0.177,140.11,1,0,3,5bb7ac8e0c27ee4c381dd810
315,0.769,0.584,4,-12.283,0,0.0594,0.00188,0.908,0.132,0.0993,140.998,1,0,3,5bb7ac8d0c27ee4c381dd7cf
316,0.841,0.933,0,-3.385,1,0.168,0.00605,0.815,0.0339,0.361,128.013,1,0,3,5bb7ac910c27ee4c381dd92d
317,0.259,0.928,1,-5.9,1,0.0739,0.00325,4.86e-06,0.13,0.246,112.268,1,0,3,5bb7ac900c27ee4c381dd8bb
318,0.639,0.872,9,-10.968,1,0.0555,0.00147,0.315,0.106,0.608,147.096,1,0,3,5bb7ac8d0c27ee4c381dd7e6
319,0.483,0.721,0,-6.836,1,0.032,0.729,0.0,0.189,0.562,95.261,1,1,3,5bb7ac980c27ee4c381ddb32
320,0.703,0.534,0,-11.589,1,0.0303,0.117,1.04e-05,0.137,0.524,94.815,1,0,3,5bb7ac9a0c27ee4c381ddbdc
321,0.836,0.809,4,-8.062,0,0.205,0.702,8.45e-05,0.0894,0.902,97.016,1,0,3,5bb7ac920c27ee4c381dd976
322,0.597,0.713,0,-6.456,1,0.26,0.0147,0.0,0.069,0.374,99.761,1,0,3,5bb7ac980c27ee4c381ddb21
323,0.795,0.749,0,-7.734,1,0.0857,0.396,0.0,0.0675,0.964,91.002,1,0,3,5bb7ac8e0c27ee4c381dd84f
324,0.61,0.165,8,-14.659,1,0.0502,0.981,0.000544,0.134,0.258,102.68,1,0,3,5bb7ac890c27ee4c381dd6a1
325,0.375,0.304,1,-14.52,1,0.0302,0.943,0.303,0.126,0.147,147.989,1,1,3,5bb7ac890c27ee4c381dd6a3
326,0.53,0.55,0,-10.461,1,0.0313,0.567,0.000858,0.111,0.33,146.786,1,0,3,5bb7ac9a0c27ee4c381ddbf2
327,0.365,0.43,4,-11.465,1,0.0352,0.768,0.797,0.116,0.786,150.64,1,0,3,5bb7ac9c0c27ee4c381ddc55
328,0.646,0.927,10,-7.568,0,0.0535,0.134,0.0508,0.0979,0.898,90.871,1,1,3,5bb7ac890c27ee4c381dd6aa
329,0.494,0.866,8,-6.169,1,0.0372,3.21e-05,0.349,0.26,0.37,93.96,1,0,3,5bb7ac8f0c27ee4c381dd896
330,0.582,0.253,10,-11.43,1,0.0259,0.827,2.95e-05,0.091,0.294,90.184,1,0,3,5bb7ac980c27ee4c381ddb14
331,0.718,0.703,7,-7.162,0,0.0382,0.109,0.822,0.208,0.858,87.975,1,1,3,5bb7ac8b0c27ee4c381dd76a
332,0.502,0.949,4,-5.518,1,0.112,0.102,0.0,0.0652,0.854,86.548,1,0,3,5bb7ac9a0c27ee4c381ddbaa
333,0.337,0.701,8,-7.004,1,0.227,0.49,0.0,0.676,0.532,84.661,1,0,3,5bb7ac900c27ee4c381dd8dc
334,0.105,0.88,5,-8.007,1,0.0628,0.149,0.0,0.643,0.19,91.086,1,0,3,5bb7ac900c27ee4c381dd8d4
335,0.203,0.988,8,-3.631,1,0.353,7.81e-05,0.247,0.534,0.137,90.003,1,0,3,5bb7ac940c27ee4c381dda2a
336,0.736,0.27,8,-11.192,0,0.0334,0.775,0.0454,0.0851,0.365,118.017,1,1,3,5bb7ac890c27ee4c381dd6a6
337,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,1,0,3,5bb7ac8c0c27ee4c381dd783
338,0.578,0.441,9,-9.556,1,0.0361,0.0079,0.836,0.243,0.257,120.67,1,1,3,5bb7ac890c27ee4c381dd6bc
339,0.498,0.252,11,-13.485,0,0.0407,0.807,0.0314,0.632,0.373,118.379,1,0,3,5bb7ac9b0c27ee4c381ddc0a
340,0.695,0.614,6,-8.382,1,0.0344,0.0796,0.00229,0.364,0.493,121.975,1,0,3,5bb7ac930c27ee4c381dd9a4
341,0.915,0.695,11,-9.378,1,0.114,0.000457,0.0111,0.0467,0.501,117.511,1,0,3,5bb7ac8b0c27ee4c381dd75a
342,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,1,0,3,5bb7ac980c27ee4c381ddb59
343,0.612,0.24,9,-12.821,1,0.033,0.745,7.86e-05,0.115,0.223,122.565,1,0,3,5bb7ac9a0c27ee4c381ddbc0
344,0.275,0.216,5,-13.818,1,0.0345,0.768,0.897,0.0832,0.181,116.388,1,0,3,5bb7ac970c27ee4c381ddae5
345,0.498,0.242,9,-12.238,1,0.0257,0.835,0.536,0.133,0.312,153.744,1,0,3,5bb7ac890c27ee4c381dd6a7
346,0.766,0.754,1,-10.713,1,0.088,0.0338,0.179,0.213,0.83,133.507,1,1,3,5bb7ac890c27ee4c381dd6ad
347,0.525,0.78,2,-8.888,0,0.0366,0.00132,0.37,0.394,0.177,131.0,1,0,3,5bb7ac9b0c27ee4c381ddc29
348,0.608,0.683,5,-8.969,0,0.0862,0.103,0.924,0.279,0.5,85.939,1,0,3,5bb7ac8e0c27ee4c381dd823
349,0.751,0.732,2,-8.023,1,0.04,0.00409,0.864,0.629,0.356,134.95,1,0,3,5bb7ac8d0c27ee4c381dd7ce
350,0.686,0.354,10,-9.284,1,0.0387,0.829,0.0112,0.102,0.283,123.636,1,0,3,5bb7ac8f0c27ee4c381dd856
351,0.675,0.885,1,-4.432,0,0.0436,0.217,0.0,0.086,0.768,97.03,1,0,3,5bb7ac890c27ee4c381dd6a5
352,0.468,0.472,8,-7.238,0,0.0502,0.893,0.0,0.354,0.447,119.71,1,0,3,5bb7ac990c27ee4c381ddb61
353,0.529,0.24,1,-13.203,1,0.0335,0.87,0.815,0.109,0.233,131.442,1,0,3,5bb7ac950c27ee4c381dda55
354,0.441,0.547,4,-12.222,1,0.0337,0.13,0.000143,0.109,0.716,134.753,1,1,3,5bb7ac9a0c27ee4c381ddbc2
355,0.862,0.409,6,-10.255,0,0.0399,0.762,0.0871,0.0927,0.8,135.013,1,1,3,5bb7ac8f0c27ee4c381dd858
356,0.752,0.754,7,-9.541,1,0.0983,0.218,0.0,0.232,0.89,137.863,1,0,3,5bb7ac990c27ee4c381ddb74
357,0.702,0.76,6,-8.443,0,0.0712,0.036,0.000355,0.0777,0.445,132.003,1,0,3,5bb7ac920c27ee4c381dd947
358,0.655,0.597,0,-12.641,1,0.055,0.000121,0.924,0.0702,0.556,136.872,1,0,3,5bb7ac9b0c27ee4c381ddc23
359,0.555,0.275,7,-18.638,0,0.0359,0.783,0.0671,0.0829,0.335,142.7,1,0,3,5bb7ac890c27ee4c381dd6b4
360,0.752,0.725,4,-6.33,1,0.0305,0.799,0.000218,0.0962,0.828,144.032,1,1,3,5bb7ac890c27ee4c381dd6b6
361,0.695,0.957,7,-5.588,1,0.414,0.00233,0.119,0.143,0.397,144.991,1,0,3,5bb7ac8e0c27ee4c381dd822
362,0.775,0.838,1,-7.415,0,0.163,0.0926,0.0468,0.069,0.72,143.943,1,0,3,5bb7ac970c27ee4c381ddac0
363,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,1,0,3,5bb7ac8f0c27ee4c381dd86a
364,0.659,0.588,6,-9.262,0,0.03,0.413,0.159,0.112,0.561,143.021,1,0,3,5bb7ac8a0c27ee4c381dd70d
365,0.524,0.913,4,-3.311,1,0.154,0.0177,1.45e-05,0.13,0.583,142.003,1,0,3,5bb7ac930c27ee4c381dd9ab
366,0.182,0.894,2,-6.226,0,0.09,0.000236,0.131,0.674,0.455,176.578,1,0,3,5bb7ac890c27ee4c381dd6b9
367,0.553,0.727,4,-6.395,0,0.0254,0.584,0.138,0.113,0.507,104.95,1,0,3,5bb7ac890c27ee4c381dd6ba
368,0.481,0.469,11,-11.484,1,0.0625,0.243,0.00138,0.101,0.65,170.219,1,1,3,5bb7ac890c27ee4c381dd6bf
369,0.466,0.0846,10,-12.658,0,0.352,0.961,0.0,0.137,0.305,173.385,1,1,3,5bb7ac890c27ee4c381dd6c0
370,0.685,0.38,8,-11.219,1,0.112,0.373,0.0,0.0371,0.87,175.562,1,0,3,5bb7ac970c27ee4c381ddb08
371,0.21,0.799,8,-13.248,0,0.0868,0.000395,0.733,0.71,0.13,169.814,1,0,3,5bb7ac920c27ee4c381dd966
372,0.333,0.0797,10,-14.597,1,0.036,0.97,0.0,0.112,0.221,176.535,1,0,3,5bb7ac930c27ee4c381dd9c7
373,0.483,0.617,10,-8.464,0,0.0466,0.147,0.528,0.21,0.203,167.823,1,0,3,5bb7ac8a0c27ee4c381dd6d8
374,0.473,0.848,6,-4.745,0,0.0371,4.42e-05,0.915,0.645,0.432,125.99,1,0,3,5bb7ac890c27ee4c381dd6c2
375,0.456,0.891,9,-7.004,1,0.106,0.00266,7.99e-06,0.281,0.385,190.024,1,0,3,5bb7ac890c27ee4c381dd6c8
376,0.421,0.98,1,-4.229,1,0.212,8.39e-05,0.00125,0.237,0.435,165.193,1,0,3,5bb7ac890c27ee4c381dd6c9
377,0.538,0.52,9,-7.46,1,0.0299,0.00425,0.0,0.367,0.678,106.031,1,1,3,5bb7ac890c27ee4c381dd6cd
378,0.463,0.94,8,-4.528,1,0.0455,0.572,0.000273,0.566,0.815,106.129,1,1,3,5bb7ac990c27ee4c381ddb71
379,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,1,0,3,5bb7ac8c0c27ee4c381dd790
380,0.875,0.413,10,-10.183,0,0.185,0.533,0.0,0.399,0.769,106.034,1,0,3,5bb7ac990c27ee4c381ddb91
381,0.822,0.87,9,-6.257,1,0.0592,0.124,0.0,0.045,0.901,109.174,1,1,3,5bb7ac8f0c27ee4c381dd866
382,0.727,0.916,9,-7.671,0,0.0527,0.123,0.000319,0.312,0.888,111.981,1,0,3,5bb7ac9b0c27ee4c381ddc3a
383,0.15,0.884,6,-9.276,1,0.0872,0.000133,0.953,0.292,0.118,105.702,1,0,3,5bb7ac900c27ee4c381dd8ab
384,0.0598,0.425,8,-9.701,0,0.0447,0.0404,0.843,0.201,0.0625,64.075,1,0,3,5bb7ac890c27ee4c381dd6d0
385,0.374,0.113,4,-15.006,1,0.0307,0.804,0.835,0.121,0.0516,107.954,1,0,3,5bb7ac890c27ee4c381dd6d1
386,0.267,0.0154,1,-22.922,1,0.0445,0.98,0.636,0.0662,0.108,141.012,1,0,3,5bb7ac8a0c27ee4c381dd6d4
